Product,Region,Agent ID,Customer Type,Call Duration,Resolved,Satisfaction Ratio,Up-sell Amount
Misc,Mid-West,AID_502,SME,78,Yes,2.2,0
Accessories,West,AID_503,Individual,74,Yes,2.6,0
Accessories,East,AID_504,profit,67,Yes,2.5,160
Laptop,South,AID_505,profit,80,Yes,3.2,0
Accessories,South,AID_506,Corporate,75,Yes,3.3,240
Software,West,AID_507,profit,72,Yes,3.2,110
Software,Mid-West,AID_508,Corporate,84,Yes,3.6,190
Misc,Mid-West,AID_509,profit,75,No,4,0
Software,North,AID_510,Individual,87,Yes,3.6,230
Monitor,East,AID_511,SME,83,Yes,3.2,0
Laptop,Mid-West,AID_512,profit,65,Yes,3.5,250
Misc,Mid-West,AID_513,Corporate,82,Yes,2.7,190
Accessories,North,AID_514,Individual,70,Yes,3.6,180
Monitor,North,AID_515,Individual,67,Yes,4,200
Monitor,East,AID_516,Individual,76,Yes,3.6,240
Accessories,East,AID_517,Corporate,68,Yes,3.4,250
Desktop,West,AID_518,Corporate,81,Yes,2.5,0
Monitor,South,AID_519,Individual,86,Yes,3,170
Software,South,AID_520,profit,82,Yes,3.9,0
Monitor,North,AID_521,Corporate,62,Yes,2.9,240
Software,West,AID_522,SME,72,Yes,2.7,0
Desktop,South,AID_523,profit,73,Yes,3.3,150
Desktop,North,AID_524,Corporate,82,Yes,3.4,0
Software,Mid-West,AID_525,profit,76,Yes,3.2,0
Desktop,West,AID_526,SME,85,Yes,3.4,210
Desktop,Mid-West,AID_527,SME,93,Yes,3.8,0
Monitor,North,AID_528,SME,90,Yes,3.9,120
Misc,West,AID_529,Individual,69,Yes,3.6,190
Laptop,East,AID_530,profit,65,Yes,3.2,220
Desktop,North,AID_531,SME,81,Yes,3,0
Accessories,Mid-West,AID_532,SME,82,Yes,2.7,230
Laptop,North,AID_533,Individual,81,Yes,2.2,210
Software,East,AID_534,Individual,81,Yes,2.8,0
Software,East,AID_535,Corporate,72,Yes,3.7,160
Monitor,South,AID_536,SME,82,Yes,3.3,200
Software,West,AID_537,SME,65,Yes,3.9,240
Laptop,Mid-West,AID_538,Individual,75,Yes,2.9,210
Desktop,East,AID_539,Individual,83,Yes,2.7,280
Accessories,South,AID_540,profit,87,No,3.1,250
Monitor,North,AID_541,SME,78,Yes,3.4,200
Software,West,AID_542,Individual,77,No,3,0
Desktop,West,AID_543,profit,78,Yes,3.6,0
Monitor,Mid-West,AID_544,Individual,75,Yes,3.2,0
Misc,Mid-West,AID_545,profit,68,Yes,3.1,170
Accessories,North,AID_546,profit,74,Yes,3.7,230
Desktop,South,AID_547,Corporate,70,Yes,3.4,0
Accessories,North,AID_548,Corporate,61,Yes,2.8,230
Laptop,North,AID_549,Corporate,77,Yes,3,160
Misc,South,AID_550,SME,84,Yes,3.1,140
Monitor,Mid-West,AID_551,Individual,82,Yes,3,0
Misc,East,AID_552,profit,80,Yes,2.7,240
Software,South,AID_553,Individual,71,Yes,3.4,190
Monitor,East,AID_554,Corporate,56,Yes,2.9,170
Misc,South,AID_555,Corporate,80,Yes,2.8,0
Laptop,South,AID_556,Individual,76,Yes,3.2,160
Desktop,Mid-West,AID_557,Corporate,62,Yes,2.7,200
Accessories,Mid-West,AID_558,profit,65,Yes,2.7,200
Monitor,West,AID_559,SME,97,Yes,2.7,180
Software,West,AID_560,profit,93,Yes,4.5,0
Desktop,South,AID_561,Individual,80,Yes,2.3,300
Misc,West,AID_562,SME,64,Yes,3.4,160
Laptop,Mid-West,AID_563,Individual,71,Yes,3.1,0
Accessories,South,AID_564,Corporate,80,Yes,2.7,210
Desktop,Mid-West,AID_565,SME,72,Yes,3.2,160
Desktop,East,AID_566,Individual,66,Yes,2.9,0
Laptop,East,AID_567,profit,78,Yes,3.1,0
Software,East,AID_568,Individual,75,Yes,3.4,0
Accessories,East,AID_569,Corporate,70,Yes,3.9,0
Accessories,East,AID_570,profit,78,Yes,2.8,140
Misc,North,AID_571,Individual,67,Yes,2.9,0
Monitor,North,AID_572,SME,63,Yes,3.7,240
Desktop,East,AID_573,profit,74,Yes,3.9,0
Laptop,South,AID_574,Corporate,91,Yes,4,300
Misc,West,AID_575,SME,74,Yes,2.7,0
Monitor,South,AID_576,profit,64,Yes,3.3,0
Software,Mid-West,AID_577,Corporate,73,Yes,2.9,170
Misc,South,AID_578,Corporate,70,Yes,2.4,230
Software,North,AID_579,SME,72,Yes,3.1,0
Software,East,AID_580,Individual,91,Yes,3.3,110
Desktop,West,AID_581,SME,79,No,2.6,0
Monitor,North,AID_582,profit,69,Yes,3.9,210
Laptop,West,AID_583,SME,76,Yes,3.1,200
Monitor,East,AID_584,Individual,67,Yes,2.6,110
Misc,West,AID_585,SME,89,Yes,3,150
Desktop,West,AID_586,Individual,77,Yes,3.1,0
Monitor,Mid-West,AID_587,profit,73,Yes,3.5,150
Accessories,West,AID_588,profit,62,Yes,2.6,220
Accessories,South,AID_589,Individual,75,Yes,3.4,230
Accessories,North,AID_590,SME,74,Yes,2.2,200
Accessories,North,AID_591,profit,77,Yes,3.2,0
Desktop,South,AID_592,SME,70,Yes,3.6,260
Desktop,East,AID_593,Corporate,70,Yes,3,0
Misc,East,AID_594,Individual,78,Yes,2.8,220
Monitor,South,AID_595,Individual,78,Yes,2.6,0
Accessories,South,AID_596,Individual,79,Yes,3.3,0
Monitor,West,AID_597,profit,75,Yes,3.1,0
Desktop,East,AID_598,Individual,78,Yes,3.5,130
Accessories,South,AID_599,profit,80,Yes,2.8,280
Misc,South,AID_600,Corporate,77,Yes,3.4,210
Laptop,East,AID_601,SME,81,Yes,3.3,90
Laptop,East,AID_602,SME,59,Yes,3.1,0
Desktop,Mid-West,AID_603,Corporate,82,Yes,3.4,0
Laptop,West,AID_604,SME,81,Yes,2.9,130
Desktop,East,AID_605,SME,59,No,3.3,270
Monitor,West,AID_606,profit,79,Yes,2.7,0
Laptop,North,AID_607,Corporate,71,Yes,3.3,230
Software,Mid-West,AID_608,Individual,61,Yes,2.8,0
Desktop,North,AID_609,profit,61,Yes,3,160
Laptop,South,AID_610,profit,76,Yes,3.1,0
Monitor,South,AID_611,profit,73,Yes,2.7,220
Monitor,Mid-West,AID_612,profit,82,Yes,3.2,0
Laptop,East,AID_613,Corporate,59,Yes,2.9,0
Misc,Mid-West,AID_614,SME,73,Yes,3,0
Accessories,Mid-West,AID_615,Individual,65,Yes,2.8,0
Accessories,East,AID_616,Individual,72,Yes,2.8,0
Software,West,AID_617,SME,80,Yes,2.4,0
Monitor,North,AID_618,SME,65,Yes,2.5,0
Laptop,South,AID_619,SME,78,Yes,2.5,150
Desktop,North,AID_620,Corporate,68,Yes,2.4,190
Accessories,West,AID_621,Individual,82,Yes,2.9,170
Misc,West,AID_622,Corporate,66,Yes,2.9,200
Accessories,East,AID_623,Individual,66,Yes,3.5,0
Accessories,North,AID_624,profit,80,Yes,3.7,0
Monitor,Mid-West,AID_625,Corporate,78,Yes,2.3,0
Laptop,East,AID_626,profit,56,Yes,3.1,0
Software,South,AID_627,Individual,62,Yes,3.2,170
Laptop,North,AID_628,profit,73,Yes,2.8,0
Desktop,Mid-West,AID_629,profit,80,Yes,3.3,230
Desktop,West,AID_630,Individual,81,Yes,2.9,250
Monitor,East,AID_631,SME,74,Yes,3.3,0
Desktop,Mid-West,AID_632,SME,83,Yes,2.4,120
Misc,South,AID_633,Corporate,76,Yes,3.2,0
Misc,East,AID_634,SME,65,Yes,2.9,230
Laptop,West,AID_635,profit,69,Yes,2.7,0
Desktop,South,AID_636,profit,73,Yes,2.1,0
Laptop,West,AID_637,SME,81,Yes,3.4,0
Monitor,East,AID_638,Corporate,70,Yes,3.5,210
Software,Mid-West,AID_639,profit,84,Yes,2.6,240
Misc,West,AID_640,SME,82,Yes,2.4,80
Laptop,East,AID_641,profit,88,Yes,3.8,190
Accessories,West,AID_642,profit,84,Yes,3,240
Accessories,Mid-West,AID_643,Individual,70,Yes,3.7,170
Laptop,South,AID_644,SME,65,Yes,3,280
Accessories,West,AID_645,SME,65,Yes,3,120
Laptop,East,AID_646,profit,69,Yes,2.6,0
Desktop,South,AID_647,profit,76,Yes,2.8,260
Monitor,Mid-West,AID_648,Corporate,88,Yes,2.4,0
Laptop,South,AID_649,profit,74,Yes,2.8,190
Software,West,AID_650,SME,69,Yes,3,240
Accessories,West,AID_651,Corporate,85,Yes,2.7,220
Monitor,North,AID_652,Individual,73,Yes,3.3,0
Desktop,South,AID_653,profit,75,Yes,2.5,0
Misc,South,AID_654,Corporate,84,Yes,3.4,260
Monitor,North,AID_655,Corporate,83,Yes,3,220
Desktop,East,AID_656,profit,79,Yes,3.5,210
Monitor,North,AID_657,Individual,60,Yes,2.2,0
Misc,South,AID_658,Individual,69,Yes,2.8,210
Laptop,North,AID_659,SME,64,Yes,2.8,0
Desktop,West,AID_660,Individual,79,No,2.6,230
Software,South,AID_661,SME,89,Yes,3.4,0
Monitor,South,AID_662,Individual,72,Yes,3.3,0
Accessories,East,AID_663,profit,81,Yes,3.6,130
Monitor,East,AID_664,SME,76,Yes,3.2,0
Misc,West,AID_665,SME,77,Yes,3.5,0
Software,South,AID_666,profit,77,Yes,2.8,0
Software,North,AID_667,Individual,70,Yes,3.4,0
Monitor,East,AID_668,Corporate,92,Yes,3,210
Desktop,West,AID_669,Individual,71,Yes,3.7,0
Laptop,West,AID_670,SME,79,Yes,3.5,230
Monitor,South,AID_671,profit,68,Yes,3.1,240
Monitor,North,AID_672,SME,67,Yes,3.8,0
Laptop,North,AID_673,profit,71,Yes,2.2,0
Laptop,East,AID_674,Individual,63,No,3.1,0
Monitor,East,AID_675,profit,73,Yes,3,0
Software,West,AID_676,Corporate,79,Yes,3.8,260
Software,North,AID_677,SME,77,Yes,2.8,0
Desktop,South,AID_678,Corporate,80,Yes,3.5,200
Misc,North,AID_679,Individual,70,Yes,3.1,0
Laptop,East,AID_680,profit,71,Yes,3.5,0
Desktop,East,AID_681,Individual,68,Yes,3.8,160
Monitor,East,AID_682,profit,68,Yes,3.5,280
Misc,Mid-West,AID_683,profit,72,Yes,3.4,210
Misc,South,AID_684,Individual,75,Yes,2.8,220
Software,North,AID_685,Individual,71,Yes,2.6,0
Desktop,East,AID_686,Corporate,71,Yes,3,200
Accessories,North,AID_687,Corporate,82,Yes,3.7,180
Monitor,South,AID_688,profit,68,Yes,2.4,200
Software,North,AID_689,profit,85,Yes,3.4,0
Monitor,East,AID_690,Corporate,79,Yes,2.8,110
Monitor,Mid-West,AID_691,Corporate,73,Yes,3.7,150
Misc,Mid-West,AID_692,Corporate,61,No,2.4,280
Software,East,AID_693,profit,64,Yes,3.2,250
Desktop,South,AID_694,profit,74,Yes,2.7,0
Monitor,North,AID_695,Corporate,78,Yes,2.9,230
Accessories,South,AID_696,Corporate,76,Yes,2.9,220
Laptop,North,AID_697,SME,75,Yes,3.5,110
Monitor,West,AID_698,SME,81,Yes,3.7,200
Misc,West,AID_699,Individual,62,Yes,3.4,140
Misc,East,AID_700,profit,79,Yes,2.7,0
Desktop,East,AID_701,Corporate,77,Yes,3.2,240
Laptop,North,AID_702,profit,76,Yes,2.6,160
Accessories,West,AID_703,Individual,75,Yes,3.6,0
Laptop,East,AID_704,Corporate,77,Yes,3.3,0
Misc,South,AID_705,Individual,67,Yes,2.8,0
Laptop,Mid-West,AID_706,SME,71,Yes,3.2,0
Misc,North,AID_707,Individual,75,Yes,3.5,0
Software,East,AID_708,Individual,67,Yes,2.5,160
Monitor,West,AID_709,SME,73,Yes,3,0
Desktop,South,AID_710,profit,73,No,3,250
Monitor,West,AID_711,Individual,68,Yes,3.2,140
Software,West,AID_712,SME,75,Yes,2.3,200
Misc,North,AID_713,Individual,66,Yes,3.7,220
Misc,Mid-West,AID_714,SME,75,Yes,2.7,0
Monitor,East,AID_715,Corporate,81,Yes,2.9,140
Misc,East,AID_716,SME,83,Yes,3,0
Accessories,North,AID_717,Individual,78,Yes,3.6,180
Accessories,East,AID_718,SME,77,Yes,2.3,0
Misc,West,AID_719,Individual,72,No,3.6,260
Monitor,South,AID_720,Individual,54,Yes,3.2,110
Desktop,North,AID_721,SME,67,Yes,3,170
Desktop,South,AID_722,SME,82,No,3.9,150
Laptop,Mid-West,AID_723,Corporate,73,Yes,2.6,220
Software,West,AID_724,profit,77,Yes,2.6,120
Accessories,Mid-West,AID_725,Individual,76,Yes,2.7,130
Accessories,North,AID_726,SME,91,Yes,2.7,160
Laptop,East,AID_727,Individual,87,Yes,3.1,160
Software,Mid-West,AID_728,SME,76,Yes,3.1,0
Software,Mid-West,AID_729,Corporate,85,Yes,3.4,190
Software,Mid-West,AID_730,Corporate,75,No,3.1,150
Software,South,AID_731,profit,76,Yes,3.1,160
Accessories,South,AID_732,Corporate,66,Yes,3.9,200
Accessories,East,AID_733,Corporate,77,Yes,3.6,120
Laptop,West,AID_734,SME,94,Yes,2.9,210
Misc,West,AID_735,Individual,78,Yes,3.3,300
Monitor,Mid-West,AID_736,Corporate,65,Yes,3.4,240
Software,Mid-West,AID_737,Corporate,85,Yes,2.7,180
Desktop,West,AID_738,SME,80,No,2.8,140
Laptop,South,AID_739,SME,64,Yes,3,0
Laptop,West,AID_740,SME,81,Yes,3.6,180
Desktop,Mid-West,AID_741,SME,81,Yes,3,170
Desktop,West,AID_742,Individual,68,Yes,4,0
Misc,North,AID_743,SME,84,Yes,2.2,0
Misc,North,AID_744,Corporate,72,Yes,3.6,230
Monitor,West,AID_745,Individual,77,Yes,3.1,190
Laptop,West,AID_746,SME,74,Yes,3.2,0
Accessories,Mid-West,AID_747,profit,92,No,2.5,0
Misc,West,AID_748,SME,87,Yes,2.4,250
Laptop,East,AID_749,profit,65,Yes,3,150
Laptop,Mid-West,AID_750,Individual,73,Yes,2.7,0
Laptop,Mid-West,AID_751,Corporate,76,Yes,3.5,0
Software,North,AID_752,Individual,89,Yes,4.1,0
Accessories,Mid-West,AID_753,Individual,67,Yes,3.2,300
Misc,South,AID_754,Corporate,90,Yes,2,0
Misc,East,AID_755,SME,70,Yes,3.4,0
Accessories,North,AID_756,Corporate,63,Yes,3.6,0
Software,West,AID_757,Corporate,85,Yes,3.2,270
Desktop,South,AID_758,Individual,85,Yes,2.2,260
Laptop,West,AID_759,SME,65,Yes,3.1,230
Misc,West,AID_760,Individual,81,Yes,4,220
Software,North,AID_761,Corporate,70,No,2.4,150
Software,Mid-West,AID_762,SME,75,Yes,2.2,240
Desktop,South,AID_763,Individual,68,Yes,2.5,0
Laptop,North,AID_764,Corporate,59,Yes,2.8,0
Misc,North,AID_765,Corporate,71,Yes,2.6,210
Monitor,Mid-West,AID_766,Individual,79,Yes,4,160
Laptop,East,AID_767,Individual,77,Yes,2.1,0
Monitor,Mid-West,AID_768,SME,83,Yes,2.4,230
Software,North,AID_769,SME,65,Yes,3.8,130
Software,North,AID_770,profit,85,Yes,2.4,230
Software,South,AID_771,profit,78,Yes,2.9,270
Accessories,South,AID_772,profit,73,Yes,2.2,200
Desktop,North,AID_773,Individual,92,Yes,2.9,0
Desktop,East,AID_774,Individual,66,Yes,2.9,170
Software,East,AID_775,Corporate,94,Yes,2.7,0
Accessories,East,AID_776,Individual,88,Yes,3.5,150
Misc,Mid-West,AID_777,SME,65,Yes,2.8,0
Desktop,West,AID_778,Corporate,71,Yes,2.4,190
Accessories,North,AID_779,Corporate,73,Yes,2.9,200
Software,North,AID_780,Corporate,78,Yes,3,230
Accessories,North,AID_781,Corporate,74,Yes,2.6,30
Laptop,North,AID_782,SME,59,Yes,3.8,110
Desktop,West,AID_783,Individual,70,Yes,2.8,0
Laptop,South,AID_784,Corporate,68,Yes,2.3,0
Monitor,North,AID_785,profit,71,Yes,2.3,0
Desktop,West,AID_786,Individual,89,Yes,3.2,130
Misc,North,AID_787,Corporate,89,No,3.5,0
Accessories,North,AID_788,Individual,77,Yes,2.8,200
Accessories,West,AID_789,SME,79,No,3,220
Desktop,East,AID_790,profit,77,Yes,3.1,190
Desktop,South,AID_791,Corporate,67,Yes,3.4,0
Accessories,South,AID_792,Individual,82,Yes,4,0
Laptop,South,AID_793,profit,92,No,3,170
Laptop,Mid-West,AID_794,Individual,77,Yes,3.4,150
Misc,North,AID_795,profit,92,Yes,3.8,0
Monitor,West,AID_796,SME,63,Yes,3.1,220
Monitor,West,AID_797,SME,76,Yes,3.7,230
Accessories,West,AID_798,profit,69,Yes,4.2,250
Accessories,North,AID_799,Corporate,63,Yes,2.7,140
Software,East,AID_800,SME,76,Yes,1.5,0
Laptop,West,AID_801,Corporate,82,Yes,3,110
Misc,West,AID_802,profit,77,Yes,3.3,250
Software,West,AID_803,Individual,72,Yes,3,230
Software,Mid-West,AID_804,SME,85,Yes,2.8,320
Misc,East,AID_805,Individual,62,Yes,2.5,0
Laptop,East,AID_806,profit,75,Yes,1.9,280
Desktop,South,AID_807,Individual,68,Yes,3.2,150
Misc,North,AID_808,profit,80,Yes,2.8,0
Monitor,East,AID_809,SME,70,Yes,3.8,0
Laptop,South,AID_810,profit,77,Yes,2.7,170
Desktop,East,AID_811,profit,75,Yes,2.9,240
Laptop,South,AID_812,Corporate,85,Yes,2.9,210
Laptop,East,AID_813,Corporate,64,Yes,3.2,0
Misc,North,AID_814,Corporate,60,Yes,3.2,250
Laptop,West,AID_815,Individual,73,Yes,3.2,0
Desktop,South,AID_816,Individual,69,Yes,3,260
Laptop,West,AID_817,Individual,87,Yes,3.5,0
Misc,East,AID_818,Corporate,77,Yes,2.3,140
Accessories,Mid-West,AID_819,Individual,62,Yes,3,190
Monitor,West,AID_820,profit,65,Yes,3.3,120
Software,East,AID_821,Individual,76,Yes,2.3,120
Desktop,North,AID_822,Corporate,80,Yes,2.9,250
Accessories,West,AID_823,SME,79,Yes,3.1,0
Desktop,West,AID_824,Individual,86,Yes,2.8,200
Accessories,North,AID_825,Corporate,72,Yes,3.6,190
Laptop,West,AID_826,profit,80,Yes,2.4,280
Software,Mid-West,AID_827,Corporate,75,Yes,2.8,200
Laptop,Mid-West,AID_828,Corporate,86,Yes,2.8,170
Desktop,West,AID_829,SME,81,Yes,3.8,180
Laptop,East,AID_830,Corporate,73,Yes,3,250
Desktop,North,AID_831,Corporate,78,Yes,3.3,220
Desktop,Mid-West,AID_832,profit,79,Yes,2.2,0
Software,East,AID_833,Individual,60,Yes,3.1,150
Accessories,East,AID_834,profit,70,Yes,3.4,0
Monitor,Mid-West,AID_835,Corporate,70,Yes,2.8,90
Accessories,East,AID_836,profit,92,Yes,3,210
Monitor,West,AID_837,Individual,88,Yes,3.6,170
Accessories,Mid-West,AID_838,Individual,75,Yes,2.3,140
Software,East,AID_839,Corporate,70,Yes,3,170
Monitor,Mid-West,AID_840,Corporate,75,Yes,3,140
Software,East,AID_841,Corporate,79,Yes,3.5,0
Desktop,Mid-West,AID_842,SME,86,Yes,3.5,190
Laptop,Mid-West,AID_843,Corporate,74,Yes,3.6,240
Software,North,AID_844,Individual,64,Yes,2.3,0
Software,West,AID_845,Individual,74,Yes,3,0
Desktop,West,AID_846,Individual,59,Yes,2.9,0
Accessories,North,AID_847,Corporate,86,Yes,2.7,250
Misc,Mid-West,AID_848,Individual,68,Yes,3.5,170
Software,South,AID_849,Corporate,75,Yes,2.9,210
Desktop,North,AID_850,Individual,75,Yes,3.1,230
Monitor,East,AID_851,Corporate,70,Yes,3.6,190
Monitor,West,AID_852,Individual,78,Yes,4,0
Desktop,North,AID_853,Corporate,76,Yes,3.1,0
Accessories,East,AID_854,SME,96,Yes,2.9,210
Software,North,AID_855,SME,73,Yes,3.8,160
Misc,South,AID_856,Corporate,70,Yes,2.5,0
Monitor,South,AID_857,Corporate,78,Yes,3.1,0
Laptop,Mid-West,AID_858,profit,59,Yes,2.6,260
Monitor,South,AID_859,SME,79,Yes,2.9,120
Laptop,West,AID_860,SME,87,Yes,3.1,190
Laptop,Mid-West,AID_861,Individual,74,Yes,3.2,110
Misc,North,AID_862,Corporate,83,Yes,2.5,240
Accessories,East,AID_863,Individual,71,Yes,2.5,0
Desktop,West,AID_864,Corporate,76,Yes,3.4,230
Misc,North,AID_865,SME,76,Yes,3.4,230
Laptop,East,AID_866,profit,73,Yes,2.6,0
Laptop,South,AID_867,Corporate,65,Yes,3.8,180
Laptop,Mid-West,AID_868,Corporate,70,Yes,3.4,0
Laptop,South,AID_869,profit,70,Yes,3.3,210
Desktop,South,AID_870,profit,78,Yes,3.4,260
Misc,West,AID_871,Individual,68,Yes,3.4,0
Misc,East,AID_872,profit,68,Yes,2.2,180
Misc,North,AID_873,Corporate,58,Yes,2,0
Software,Mid-West,AID_874,Individual,83,Yes,3.5,160
Laptop,Mid-West,AID_875,Individual,76,Yes,2.7,220
Accessories,West,AID_876,SME,87,No,2.5,0
Software,East,AID_877,Corporate,86,Yes,2.8,0
Software,East,AID_878,Individual,66,Yes,3.6,240
Software,Mid-West,AID_879,Individual,79,Yes,3.7,0
Laptop,South,AID_880,Individual,66,Yes,3.3,260
Desktop,South,AID_881,SME,81,Yes,2.3,200
Misc,Mid-West,AID_882,Corporate,81,Yes,2.4,220
Laptop,West,AID_883,Corporate,71,Yes,3.9,0
Software,North,AID_884,Individual,76,Yes,3,0
Monitor,East,AID_885,profit,90,Yes,3.5,0
Misc,South,AID_886,profit,73,No,3.6,160
Laptop,East,AID_887,SME,75,Yes,3.9,0
Desktop,West,AID_888,profit,78,Yes,3.1,130
Software,East,AID_889,Individual,81,Yes,2.7,0
Misc,West,AID_890,SME,74,Yes,3.2,210
Monitor,West,AID_891,Corporate,76,Yes,3.2,220
Monitor,South,AID_892,profit,67,Yes,2.1,170
Desktop,South,AID_893,profit,73,Yes,2.7,190
Laptop,Mid-West,AID_894,Individual,76,Yes,2.2,180
Misc,South,AID_895,Individual,76,Yes,3.2,200
Desktop,East,AID_896,Corporate,74,No,3.5,0
Accessories,West,AID_897,SME,80,Yes,2.3,220
Monitor,Mid-West,AID_898,SME,79,Yes,2.4,0
Desktop,North,AID_899,profit,84,Yes,2.6,0
Software,South,AID_900,SME,62,Yes,3.5,0
Monitor,South,AID_901,Individual,77,No,2.5,110
Accessories,Mid-West,AID_902,Individual,75,Yes,2.8,0
Accessories,Mid-West,AID_903,SME,92,Yes,2.1,250
Desktop,East,AID_904,profit,78,Yes,2.6,210
Desktop,North,AID_905,Individual,66,Yes,2.9,0
Laptop,West,AID_906,Corporate,83,Yes,2,240
Accessories,East,AID_907,profit,77,Yes,3,0
Software,Mid-West,AID_908,Individual,72,Yes,3.5,260
Desktop,South,AID_909,Individual,71,Yes,3.7,0
Laptop,West,AID_910,Individual,68,Yes,3.1,140
Accessories,South,AID_911,profit,73,Yes,2.2,110
Accessories,South,AID_912,profit,72,Yes,3.7,0
Accessories,East,AID_913,SME,73,Yes,3,0
Monitor,South,AID_914,Individual,82,Yes,3.2,150
Misc,Mid-West,AID_915,SME,80,Yes,3,220
Monitor,North,AID_916,Individual,67,Yes,3.2,0
Desktop,East,AID_917,profit,77,Yes,3.5,130
Monitor,North,AID_918,SME,82,Yes,3.2,180
Monitor,South,AID_919,Corporate,72,Yes,2.7,200
Laptop,South,AID_920,profit,98,Yes,2.9,170
Software,South,AID_921,Individual,74,Yes,2.5,210
Software,West,AID_922,Individual,76,Yes,2.9,220
Monitor,East,AID_923,SME,83,Yes,2.2,150
Desktop,South,AID_924,SME,81,Yes,2.7,0
Desktop,West,AID_925,Individual,63,Yes,3,260
Monitor,South,AID_926,profit,82,Yes,3.1,200
Desktop,East,AID_927,SME,55,Yes,3.1,270
Software,East,AID_928,SME,86,Yes,2.5,0
Monitor,Mid-West,AID_929,SME,65,Yes,3.3,0
Laptop,East,AID_930,Corporate,88,Yes,2.5,160
Monitor,Mid-West,AID_931,profit,83,Yes,3.2,240
Misc,Mid-West,AID_932,Corporate,85,Yes,3.2,170
Monitor,South,AID_933,profit,86,Yes,2.8,170
Accessories,East,AID_934,profit,70,Yes,2.9,200
Misc,Mid-West,AID_935,profit,73,Yes,3.8,0
Accessories,North,AID_936,profit,63,Yes,3,160
Monitor,North,AID_937,SME,59,Yes,3.3,0
Laptop,North,AID_938,SME,78,Yes,2.4,160
Software,Mid-West,AID_939,Individual,74,Yes,3.9,0
Laptop,South,AID_940,Corporate,77,Yes,2.6,0
Software,Mid-West,AID_941,SME,80,Yes,3.4,0
Accessories,North,AID_942,profit,72,Yes,2.8,170
Software,North,AID_943,Corporate,48,Yes,3,0
Software,South,AID_944,Individual,51,Yes,3.2,120
Misc,Mid-West,AID_945,Individual,76,Yes,3.6,0
Laptop,South,AID_946,profit,74,Yes,3.1,240
Misc,East,AID_947,Individual,72,Yes,2.7,0
Laptop,North,AID_948,SME,77,Yes,3.3,0
Software,North,AID_949,SME,61,Yes,3.2,0
Misc,West,AID_950,Individual,64,Yes,2.5,170
Desktop,Mid-West,AID_951,Corporate,68,Yes,2.3,0
Misc,South,AID_952,SME,72,Yes,2.8,0
Accessories,East,AID_953,SME,76,Yes,2.9,0
Laptop,South,AID_954,profit,77,Yes,2.1,0
Monitor,East,AID_955,profit,68,Yes,2.9,0
Monitor,North,AID_956,Individual,89,Yes,2.4,150
Accessories,North,AID_957,Individual,81,Yes,2.9,190
Software,East,AID_958,SME,80,Yes,3.1,220
Monitor,Mid-West,AID_959,profit,69,No,2.3,220
Misc,West,AID_960,Individual,83,Yes,2.3,220
Accessories,Mid-West,AID_961,Corporate,73,Yes,1.9,160
Monitor,North,AID_962,SME,79,Yes,3,0
Desktop,Mid-West,AID_963,SME,71,Yes,2.7,190
Misc,West,AID_964,SME,75,Yes,3.4,0
Software,Mid-West,AID_965,Corporate,78,Yes,2.9,0
Accessories,West,AID_966,profit,94,Yes,2.5,290
Laptop,South,AID_967,SME,76,No,3.1,0
Misc,East,AID_968,Individual,74,Yes,2.7,270
Accessories,West,AID_969,Corporate,74,Yes,3.4,140
Laptop,East,AID_970,SME,75,Yes,3.3,240
Misc,North,AID_971,profit,71,Yes,3.1,270
Desktop,East,AID_972,SME,82,Yes,2.9,210
Laptop,West,AID_973,SME,73,Yes,2.2,270
Monitor,South,AID_974,Corporate,73,Yes,3,280
Monitor,East,AID_975,Corporate,72,Yes,3.4,210
Desktop,North,AID_976,Corporate,79,Yes,3.6,0
Monitor,East,AID_977,SME,77,Yes,3.4,0
Misc,West,AID_978,SME,83,Yes,3.2,180
Desktop,North,AID_979,Corporate,77,Yes,2.5,0
Monitor,South,AID_980,Corporate,79,Yes,3.2,170
Desktop,North,AID_981,SME,77,Yes,2.9,170
Desktop,East,AID_982,Individual,74,Yes,2.8,0
Laptop,Mid-West,AID_983,SME,70,Yes,3.1,220
Desktop,Mid-West,AID_984,Individual,81,Yes,2.2,240
Monitor,West,AID_985,Individual,71,Yes,2.3,140
Accessories,North,AID_986,Individual,69,Yes,2.7,230
Desktop,East,AID_987,Individual,65,Yes,2.9,0
Accessories,South,AID_988,Corporate,75,Yes,3,270
Monitor,South,AID_989,SME,87,Yes,2.9,0
Laptop,North,AID_990,Corporate,75,Yes,2.9,170
